Row,AnonStudentId,First Attempt,KC (Default),Incorrects,Hints,Corrects,Opportunity
1582,Stu_16,correct,KC13,1,0,1,2
1583,Stu_16,unknown,KC9,1,0,1,2
1584,Stu_16,correct,,1,0,1,2
1585,Stu_16,unknown,KC8,1,0,1,2
1586,Stu_16,correct,,1,0,1,2
1587,Stu_16,unknown,,1,0,1,2
1588,Stu_16,incorrect,KC9,1,0,1,2
1589,Stu_16,incorrect,KC6,1,0,1,2
1590,Stu_16,unknown,KC9,1,0,1,2
1591,Stu_16,correct,KC12,1,0,1,2
1592,Stu_16,correct,KC17,1,0,1,2
1593,Stu_16,incorrect,KC9,1,0,1,2
1594,Stu_16,unknown,KC4,1,0,1,2
1595,Stu_16,incorrect,KC11,1,0,1,2
1596,Stu_16,unknown,KC9,1,0,1,2
1597,Stu_16,correct,,1,0,1,2
1598,Stu_17,correct,KC10,1,0,1,2
1599,Stu_17,correct,KC8,1,0,1,2
1600,Stu_17,incorrect,KC17,1,0,1,2
1601,Stu_17,correct,KC12,1,0,1,2
1602,Stu_17,correct,,1,0,1,2
1603,Stu_17,correct,KC17,1,0,1,2
1604,Stu_17,correct,KC20,1,0,1,2
1605,Stu_17,correct,KC6,1,0,1,2
1606,Stu_17,correct,KC12,1,0,1,2
1607,Stu_17,unknown,KC9,1,0,1,2
1608,Stu_17,unknown,KC9,1,0,1,2
1609,Stu_17,correct,KC11,1,0,1,2
1610,Stu_17,correct,,1,0,1,2
1611,Stu_17,correct,KC10,1,0,1,2
1612,Stu_17,correct,KC19,1,0,1,2
1613,Stu_17,unknown,KC9,1,0,1,2
1614,Stu_17,correct,,1,0,1,1
1615,Stu_17,correct,KC5,1,0,1,1
1616,Stu_17,incorrect,KC19,1,0,1,1
1617,Stu_17,unknown,KC5,1,0,1,1
1618,Stu_17,correct,,1,0,1,1
1619,Stu_17,incorrect,KC15,1,0,1,1
1620,Stu_17,correct,KC4,1,0,1,1
1621,Stu_17,correct,,1,0,1,1
1622,Stu_17,incorrect,KC13,1,0,1,1
1623,Stu_17,correct,KC17,1,0,1,1
1624,Stu_17,incorrect,KC20,1,0,1,1
1625,Stu_17,incorrect,KC1,1,0,1,1
1626,Stu_17,unknown,KC9,1,0,1,1
1627,Stu_17,unknown,KC8,1,0,1,1
1628,Stu_17,correct,,1,0,1,1
1629,Stu_17,hint,KC11,1,0,1,1
1630,Stu_17,incorrect,KC14,1,0,1,1
1631,Stu_17,correct,KC13,1,0,1,1
1632,Stu_17,correct,,1,0,1,1
1633,Stu_17,unknown,KC8,1,0,1,1
1634,Stu_17,hint,KC11,1,0,1,1
1635,Stu_17,incorrect,KC19,1,0,1,1
1636,Stu_17,correct,KC12,1,0,1,1
1637,Stu_17,unknown,KC9,1,0,1,1
1638,Stu_17,correct,KC3,1,0,1,1
1639,Stu_17,correct,,1,0,1,1
1640,Stu_17,correct,KC15,1,0,1,1
1641,Stu_17,incorrect,KC6,1,0,1,1
1642,Stu_17,unknown,KC8,1,0,1,1
1643,Stu_17,correct,KC8,1,0,1,1
1644,Stu_17,correct,KC14,1,0,1,1
1645,Stu_17,correct,,1,0,1,1
1646,Stu_17,correct,KC20,1,0,1,1
1647,Stu_17,correct,,1,0,1,1
1648,Stu_17,correct,KC3,1,0,1,1
1649,Stu_17,unknown,KC9,1,0,1,1
1650,Stu_17,unknown,KC5,1,0,1,1
1651,Stu_17,correct,KC14,1,0,1,1
1652,Stu_17,correct,,1,0,1,1
1653,Stu_17,correct,KC16,1,0,1,1
1654,Stu_17,unknown,KC9,1,0,1,1
1655,Stu_17,incorrect,KC5,1,0,1,1
1656,Stu_17,correct,,1,0,1,1
1657,Stu_17,incorrect,KC20,1,0,1,1
1658,Stu_17,unknown,,1,0,1,1
1659,Stu_17,correct,KC9,1,0,1,1
1660,Stu_17,correct,KC18,1,0,1,1
1661,Stu_17,unknown,KC9,1,0,1,1
1662,Stu_17,correct,KC5,1,0,1,1
1663,Stu_17,correct,KC4,1,0,1,1
1664,Stu_17,correct,KC1,1,0,1,1
1665,Stu_17,correct,KC20,1,0,1,1
1666,Stu_17,incorrect,KC9,1,0,1,1
1667,Stu_17,correct,KC15,1,0,1,1
1668,Stu_17,incorrect,KC16,1,0,1,1
1669,Stu_17,incorrect,KC12,1,0,1,1
1670,Stu_17,incorrect,KC7,1,0,1,1
1671,Stu_17,correct,KC16,1,0,1,1
1672,Stu_17,correct,KC2,1,0,1,1
1673,Stu_17,unknown,KC8,1,0,1,1
1674,Stu_17,unknown,KC9,1,0,1,1
1675,Stu_17,unknown,KC8,1,0,1,1
1676,Stu_17,unknown,,1,0,1,1
1677,Stu_17,correct,,1,0,1,1
1678,Stu_17,correct,KC11,1,0,1,1
1679,Stu_17,incorrect,KC17,1,0,1,1
1680,Stu_17,incorrect,KC15,1,0,1,1
1681,Stu_17,unknown,KC5,1,0,1,1
1682,Stu_17,unknown,KC5,1,0,1,1
1683,Stu_17,unknown,KC5,1,0,1,1
1684,Stu_17,correct,KC7,1,0,1,1
1685,Stu_17,correct,KC6,1,0,1,1
1686,Stu_17,correct,,1,0,1,1
1687,Stu_17,correct,KC13,1,0,1,1
1688,Stu_17,correct,,1,0,1,1
1689,Stu_17,unknown,KC4,1,0,1,1
1690,Stu_17,correct,KC2,1,0,1,1
1691,Stu_17,correct,,1,0,1,1
1692,Stu_17,correct,KC19,1,0,1,1
1693,Stu_17,correct,KC9,1,0,1,1
1694,Stu_17,unknown,KC9,1,0,1,1
1695,Stu_17,unknown,KC9,1,0,1,1
1696,Stu_17,correct,,1,0,1,1
1697,Stu_17,unknown,KC5,1,0,1,1
1698,Stu_17,correct,KC3,1,0,1,1
1699,Stu_17,incorrect,KC3,1,0,1,1
1700,Stu_17,correct,KC11,1,0,1,1
1701,Stu_17,correct,KC11,1,0,1,1
1702,Stu_17,incorrect,KC8,1,0,1,1
1703,Stu_17,correct,,1,0,1,1
1704,Stu_17,incorrect,KC9,1,0,1,1
1705,Stu_17,correct,KC20,1,0,1,1
1706,Stu_17,incorrect,KC13,1,0,1,1
1707,Stu_17,correct,KC19,1,0,1,1
1708,Stu_17,incorrect,KC20,1,0,1,1
1709,Stu_17,correct,,1,0,1,1
1710,Stu_17,incorrect,KC20,1,0,1,1
1711,Stu_17,unknown,KC9,1,0,1,1
1712,Stu_17,correct,KC3,1,0,1,1
1713,Stu_17,correct,KC2,1,0,1,1
1714,Stu_17,unknown,KC5,1,0,1,1
1715,Stu_17,incorrect,KC2,1,0,1,1
1716,Stu_17,incorrect,KC1,1,0,1,1
1717,Stu_17,correct,,1,0,1,1
1718,Stu_17,correct,,1,0,1,1
1719,Stu_17,correct,,1,0,1,1
1720,Stu_17,unknown,KC5,1,0,1,1
1721,Stu_17,correct,KC10,1,0,1,1
1722,Stu_17,correct,KC20,1,0,1,1
1723,Stu_17,unknown,KC8,1,0,1,1
1724,Stu_17,unknown,KC9,1,0,1,1
1725,Stu_17,incorrect,KC2,1,0,1,1
1726,Stu_17,correct,KC2,1,0,1,1
1727,Stu_17,correct,,1,0,1,1
1728,Stu_17,correct,KC14,1,0,1,1
1729,Stu_17,unknown,KC9,1,0,1,1
1730,Stu_17,correct,KC3,1,0,1,1
1731,Stu_17,incorrect,KC7,1,0,1,
1732,Stu_17,unknown,KC8,1,0,1,
1733,Stu_17,incorrect,KC2,1,0,1,
1734,Stu_17,hint,KC11,1,0,1,
1735,Stu_17,unknown,KC9,1,0,1,
1736,Stu_17,unknown,KC4,1,0,1,
1737,Stu_17,incorrect,KC19,1,0,1,
1738,Stu_17,unknown,KC9,1,0,1,
1739,Stu_17,correct,,1,0,1,
1740,Stu_17,correct,KC3,1,0,1,
1741,Stu_17,correct,KC20,1,0,1,
1742,Stu_17,unknown,,1,0,1,
1743,Stu_17,correct,KC19,1,0,1,
1744,Stu_17,correct,KC18,1,0,1,
1745,Stu_17,correct,,1,0,1,
1746,Stu_17,correct,,1,0,1,
1747,Stu_17,correct,KC16,1,0,1,
1748,Stu_17,correct,,1,0,1,
1749,Stu_17,correct,KC1,1,0,1,
1750,Stu_17,unknown,KC8,1,0,1,
1751,Stu_17,hint,KC3,1,0,1,
1752,Stu_17,unknown,KC9,1,0,1,
1753,Stu_17,correct,KC11,1,0,1,
1754,Stu_17,correct,,1,0,1,
1755,Stu_17,correct,KC16,1,0,1,
1756,Stu_17,correct,KC2,1,0,1,
1757,Stu_17,correct,KC20,1,0,1,
1758,Stu_17,unknown,KC5,1,0,1,
1759,Stu_17,unknown,KC4,1,0,1,
1760,Stu_17,correct,,1,0,1,
1761,Stu_17,unknown,KC4,1,0,1,
1762,Stu_17,unknown,KC5,1,0,1,
1763,Stu_17,correct,,1,0,1,
1764,Stu_17,correct,KC11,1,0,1,
1765,Stu_17,unknown,KC9,1,0,1,
1766,Stu_17,correct,KC3,1,0,1,
1767,Stu_17,correct,KC11,1,0,1,
1768,Stu_17,unknown,KC8,1,0,1,
1769,Stu_17,correct,,1,0,1,
1770,Stu_17,correct,KC11,1,0,1,
1771,Stu_17,correct,KC11,1,0,1,
1772,Stu_17,unknown,KC9,1,0,1,
1773,Stu_17,unknown,KC9,1,0,1,
1774,Stu_17,unknown,KC4,1,0,1,
1775,Stu_17,correct,KC3,1,0,1,
1776,Stu_17,correct,KC17,1,0,1,
1777,Stu_17,correct,KC5,1,0,1,
1778,Stu_17,hint,KC14,1,0,1,
1779,Stu_17,correct,KC3,1,0,1,
1780,Stu_17,unknown,KC9,1,0,1,
1781,Stu_17,incorrect,KC7,1,0,1,
1782,Stu_17,correct,KC13,1,0,1,
1783,Stu_17,correct,,1,0,1,
1784,Stu_17,correct,,1,0,1,
1785,Stu_17,correct,KC13,1,0,1,
1786,Stu_17,incorrect,KC20,1,0,1,
1787,Stu_17,correct,,1,0,1,
1788,Stu_17,correct,KC10,1,0,1,
1789,Stu_17,unknown,KC4,1,0,1,
1790,Stu_17,unknown,KC9,1,0,1,
1791,Stu_17,correct,KC20,1,0,1,
1792,Stu_17,incorrect,KC13,1,0,1,
1793,Stu_17,incorrect,KC18,1,0,1,
1794,Stu_17,unknown,KC9,1,0,1,
1795,Stu_17,unknown,KC4,1,0,1,
1796,Stu_17,unknown,KC4,1,0,1,
1797,Stu_17,unknown,KC5,1,0,1,
1798,Stu_17,unknown,KC8,1,0,1,
1799,Stu_17,unknown,KC4,1,0,1,
1800,Stu_17,correct,KC11,1,0,1,
1801,Stu_18,correct,,1,0,1,
1802,Stu_18,correct,KC1,1,0,1,
1803,Stu_18,hint,KC19,1,0,1,
1804,Stu_18,correct,KC13,1,0,1,
1805,Stu_18,correct,,1,0,1,
1806,Stu_18,unknown,KC9,1,0,1,
1807,Stu_18,unknown,KC9,1,0,1,
1808,Stu_18,correct,,1,0,1,
1809,Stu_18,correct,KC18,1,0,1,
1810,Stu_18,correct,KC4,1,0,1,
1811,Stu_18,correct,KC13,1,0,1,
1812,Stu_18,correct,,1,0,1,
1813,Stu_18,correct,,1,0,1,
1814,Stu_18,unknown,KC5,1,0,1,
1815,Stu_18,incorrect,KC10,1,0,1,
1816,Stu_18,incorrect,KC16,1,0,1,
1817,Stu_18,correct,,1,0,1,
1818,Stu_18,correct,KC3,1,0,1,
1819,Stu_18,correct,KC3,1,0,1,
1820,Stu_18,unknown,KC4,1,0,1,
1821,Stu_18,correct,,1,0,1,
1822,Stu_18,incorrect,KC20,1,0,1,
1823,Stu_18,unknown,,1,0,1,
1824,Stu_18,unknown,KC8,1,0,1,
1825,Stu_18,unknown,KC4,1,0,1,
1826,Stu_18,incorrect,KC10,1,0,1,
1827,Stu_18,unknown,KC5,1,0,1,
1828,Stu_18,correct,KC20,1,0,1,
1829,Stu_18,incorrect,KC10,1,0,1,
1830,Stu_18,incorrect,KC12,1,0,1,
1831,Stu_18,incorrect,KC17,1,0,1,
1832,Stu_18,correct,KC13,1,0,1,
1833,Stu_18,unknown,KC9,1,0,1,
1834,Stu_18,unknown,KC9,1,0,1,
1835,Stu_18,correct,KC11,1,0,1,
1836,Stu_18,correct,KC15,1,0,1,
1837,Stu_18,unknown,KC5,1,0,1,
1838,Stu_18,correct,,1,0,1,
1839,Stu_18,incorrect,KC8,1,0,1,
1840,Stu_18,correct,KC15,1,0,1,
1841,Stu_18,correct,KC1,1,0,1,
1842,Stu_18,incorrect,KC2,1,0,1,
1843,Stu_18,incorrect,KC10,1,0,1,
1844,Stu_18,correct,,1,0,1,
1845,Stu_18,correct,KC20,1,0,1,
1846,Stu_18,correct,,1,0,1,
1847,Stu_18,correct,,1,0,1,
1848,Stu_18,unknown,KC4,1,0,1,
1849,Stu_18,correct,,1,0,1,
1850,Stu_18,correct,,1,0,1,
1851,Stu_18,correct,KC10,1,0,1,
1852,Stu_18,unknown,KC9,1,0,1,
1853,Stu_18,correct,KC10,1,0,1,
1854,Stu_18,correct,KC10,1,0,1,
1855,Stu_18,correct,,1,0,1,
1856,Stu_18,correct,KC13,1,0,1,
1857,Stu_18,correct,KC11,1,0,1,
1858,Stu_18,incorrect,KC20,1,0,1,
1859,Stu_18,hint,KC15,1,0,1,
1860,Stu_18,unknown,,1,0,1,
1861,Stu_18,unknown,KC4,1,0,1,
1862,Stu_18,correct,KC10,1,0,1,
1863,Stu_18,correct,,1,0,1,
1864,Stu_18,unknown,KC9,1,0,1,
1865,Stu_18,incorrect,KC14,1,0,1,
1866,Stu_18,correct,,1,0,1,
1867,Stu_18,unknown,KC5,1,0,1,
1868,Stu_18,incorrect,KC19,1,0,1,
1869,Stu_18,correct,,1,0,1,
1870,Stu_18,unknown,KC8,1,0,1,
1871,Stu_18,correct,,1,0,1,
1872,Stu_18,unknown,KC8,1,0,1,
1873,Stu_18,correct,,1,0,1,
1874,Stu_18,correct,,1,0,1,
1875,Stu_18,incorrect,KC17,1,0,1,
1876,Stu_18,correct,KC10,1,0,1,
1877,Stu_18,correct,KC13,1,0,1,
1878,Stu_18,incorrect,KC18,1,0,1,
1879,Stu_18,correct,,1,0,1,
1880,Stu_18,unknown,KC4,1,0,1,
1881,Stu_18,incorrect,KC1,1,0,1,
1882,Stu_18,correct,KC8,1,0,1,
1883,Stu_18,correct,KC11,1,0,1,
1884,Stu_18,unknown,KC4,1,0,1,
1885,Stu_18,incorrect,KC19,1,0,1,
1886,Stu_18,unknown,KC8,1,0,1,
1887,Stu_18,unknown,KC9,1,0,1,
1888,Stu_18,correct,,1,0,1,
1889,Stu_18,correct,KC20,1,0,1,
1890,Stu_18,incorrect,KC2,1,0,1,
1891,Stu_18,incorrect,KC20,1,0,1,
1892,Stu_18,unknown,KC9,1,0,1,
1893,Stu_18,correct,KC12,1,0,1,
1894,Stu_18,correct,KC16,1,0,1,
1895,Stu_18,correct,KC6,1,0,1,
1896,Stu_18,correct,KC20,1,0,1,
1897,Stu_18,correct,KC16,1,0,1,
1898,Stu_18,correct,KC18,1,0,1,
1899,Stu_18,correct,KC7,1,0,1,
1900,Stu_18,correct,KC20,1,0,1,
1901,Stu_18,correct,KC13,1,0,1,
1902,Stu_18,correct,KC13,1,0,1,
1903,Stu_18,correct,,1,0,1,
1904,Stu_18,correct,KC16,1,0,1,
1905,Stu_18,unknown,KC9,1,0,1,
1906,Stu_18,incorrect,KC20,1,0,1,
1907,Stu_18,unknown,KC9,1,0,1,
1908,Stu_18,correct,KC3,1,0,1,
1909,Stu_18,unknown,KC4,1,0,1,
1910,Stu_18,hint,KC7,1,0,1,
1911,Stu_18,correct,,1,0,1,
1912,Stu_18,incorrect,KC14,1,0,1,
1913,Stu_18,correct,,1,0,1,
1914,Stu_18,correct,KC17,1,0,1,
1915,Stu_18,unknown,KC4,1,0,1,
1916,Stu_18,correct,KC1,1,0,1,
1917,Stu_18,correct,KC11,1,0,1,
1918,Stu_18,unknown,KC9,1,0,1,
1919,Stu_18,correct,,1,0,1,
1920,Stu_18,unknown,KC9,1,0,1,
1921,Stu_18,unknown,KC9,1,0,1,
1922,Stu_18,unknown,KC9,1,0,1,
1923,Stu_18,incorrect,KC9,1,0,1,
1924,Stu_18,correct,KC18,1,0,1,
1925,Stu_18,correct,KC17,1,0,1,
1926,Stu_18,correct,KC1,1,0,1,
1927,Stu_18,correct,KC8,1,0,1,
1928,Stu_18,unknown,KC4,1,0,1,
1929,Stu_18,correct,,1,0,1,
1930,Stu_18,correct,,1,0,1,
1931,Stu_18,unknown,KC9,1,0,1,
1932,Stu_18,correct,KC17,1,0,1,
1933,Stu_18,incorrect,KC7,1,0,1,
1934,Stu_18,correct,,1,0,1,
1935,Stu_18,correct,,1,0,1,
1936,Stu_18,correct,KC18,1,0,1,
1937,Stu_18,unknown,KC8,1,0,1,
1938,Stu_18,unknown,KC9,1,0,1,
1939,Stu_18,correct,KC20,1,0,1,
1940,Stu_18,correct,,1,0,1,
1941,Stu_18,correct,KC8,1,0,1,
1942,Stu_18,correct,KC10,1,0,1,
1943,Stu_18,correct,,1,0,1,
1944,Stu_18,incorrect,KC9,1,0,1,
1945,Stu_18,unknown,KC5,1,0,1,
1946,Stu_18,incorrect,KC13,1,0,1,
1947,Stu_18,correct,,1,0,1,
1948,Stu_18,unknown,KC8,1,0,1,
1949,Stu_18,correct,,1,0,1,
1950,Stu_18,correct,KC11,1,0,1,
1951,Stu_18,correct,,1,0,1,
1952,Stu_18,correct,KC3,1,0,1,
1953,Stu_18,correct,KC2,1,0,1,
1954,Stu_18,unknown,KC8,1,0,1,
1955,Stu_18,incorrect,KC12,1,0,1,
1956,Stu_18,correct,KC2,1,0,1,
1957,Stu_18,unknown,KC5,1,0,1,
1958,Stu_18,correct,KC10,1,0,1,
1959,Stu_18,unknown,KC4,1,0,1,
1960,Stu_18,incorrect,KC20,1,0,1,
1961,Stu_18,correct,KC12,1,0,1,
1962,Stu_18,unknown,KC9,1,0,1,
1963,Stu_18,correct,,0,0,0,20
1964,Stu_18,unknown,KC8,0,0,0,13
1965,Stu_18,correct,KC19,0,0,0,13
1966,Stu_18,unknown,KC9,0,0,0,11
1967,Stu_18,correct,,0,0,0,10
1968,Stu_18,incorrect,KC2,0,0,0,10
1969,Stu_18,correct,KC4,0,0,0,9
1970,Stu_18,unknown,KC8,0,0,0,8
1971,Stu_18,unknown,KC9,0,0,0,8
1972,Stu_18,correct,,0,0,0,8
1973,Stu_18,incorrect,KC20,0,0,0,7
1974,Stu_18,unknown,KC8,0,0,0,7
1975,Stu_18,incorrect,KC20,0,0,0,7
1976,Stu_18,unknown,KC9,0,0,0,7
1977,Stu_18,correct,KC11,0,0,0,6
1978,Stu_18,correct,,0,0,0,6
1979,Stu_18,unknown,KC9,0,0,0,6
1980,Stu_18,correct,,0,0,0,6
1981,Stu_18,incorrect,KC9,0,0,0,5
1982,Stu_18,correct,,0,0,0,5
1983,Stu_18,correct,KC3,0,0,0,4
1984,Stu_18,unknown,KC5,0,0,0,4
1985,Stu_18,correct,,0,0,0,4
1986,Stu_18,correct,KC1,0,0,0,4
1987,Stu_18,correct,KC17,0,0,0,4
1988,Stu_18,incorrect,KC15,0,0,0,4
1989,Stu_18,unknown,KC8,0,0,0,4
1990,Stu_18,correct,KC7,0,0,0,3
1991,Stu_18,unknown,KC4,0,0,0,3
1992,Stu_18,unknown,KC9,0,0,0,3
1993,Stu_18,incorrect,KC18,0,0,0,3
1994,Stu_18,unknown,KC5,0,0,0,3
1995,Stu_18,correct,KC6,0,0,0,3
1996,Stu_18,unknown,KC8,0,0,0,3
1997,Stu_18,incorrect,KC14,0,0,0,3
1998,Stu_18,correct,KC17,0,0,0,2
1999,Stu_18,correct,KC17,0,0,0,2
2000,Stu_18,unknown,KC8,0,0,0,2
2001,Stu_18,correct,KC2,0,0,0,2
2002,Stu_19,unknown,KC9,0,0,0,2
2003,Stu_19,incorrect,KC20,0,0,0,2
2004,Stu_19,correct,KC8,0,0,0,2
2005,Stu_19,unknown,,0,0,0,2
2006,Stu_19,correct,KC2,0,0,0,1
2007,Stu_19,correct,KC17,0,0,0,1
2008,Stu_19,correct,,0,0,0,1
2009,Stu_19,incorrect,KC20,0,0,0,1
2010,Stu_19,incorrect,KC10,0,0,0,
2011,Stu_19,correct,KC12,0,0,0,
2012,Stu_19,correct,,0,0,0,
2013,Stu_19,unknown,KC4,0,0,0,
2014,Stu_19,unknown,KC9,0,0,0,
2015,Stu_19,unknown,KC4,0,0,0,
2016,Stu_19,unknown,KC9,0,0,0,
2017,Stu_19,correct,KC8,0,0,0,
2018,Stu_19,unknown,KC9,0,0,0,
2019,Stu_19,incorrect,KC2,0,0,0,
2020,Stu_19,incorrect,KC17,0,0,1,5
2021,Stu_19,incorrect,KC13,0,0,1,32
2022,Stu_19,correct,,0,0,1,30
2023,Stu_19,unknown,KC8,0,0,1,30
2024,Stu_19,unknown,KC9,0,0,1,30
2025,Stu_19,correct,KC2,0,0,1,29
2026,Stu_19,correct,,0,0,1,29
2027,Stu_19,correct,KC3,0,0,1,29
2028,Stu_19,unknown,KC9,0,0,1,29
2029,Stu_19,correct,KC15,0,0,1,29
2030,Stu_19,correct,,0,0,1,29
2031,Stu_19,correct,,0,0,1,29
2032,Stu_19,correct,,0,0,1,29
2033,Stu_19,hint,KC3,0,0,1,29
2034,Stu_19,correct,,0,0,1,29
2035,Stu_19,correct,KC20,0,0,1,29
2036,Stu_19,unknown,KC5,0,0,1,28
2037,Stu_19,unknown,KC9,0,0,1,28
2038,Stu_19,correct,KC5,0,0,1,28
2039,Stu_19,unknown,KC9,0,0,1,28
2040,Stu_19,unknown,KC4,0,0,1,28
2041,Stu_19,correct,KC13,0,0,1,28
2042,Stu_19,correct,KC14,0,0,1,28
2043,Stu_19,correct,,0,0,1,28
2044,Stu_19,correct,,0,0,1,28
2045,Stu_19,correct,KC11,0,0,1,28
2046,Stu_19,unknown,KC9,0,0,1,28
2047,Stu_19,correct,,0,0,1,27
2048,Stu_19,unknown,KC9,0,0,1,27
2049,Stu_19,correct,KC17,0,0,1,27
2050,Stu_19,correct,,0,0,1,27
2051,Stu_19,correct,KC9,0,0,1,27
2052,Stu_19,unknown,KC9,0,0,1,27
2053,Stu_19,unknown,KC4,0,0,1,27
2054,Stu_19,unknown,KC8,0,0,1,27
2055,Stu_19,incorrect,KC17,0,0,1,27
2056,Stu_19,hint,KC11,0,0,1,27
2057,Stu_19,unknown,KC9,0,0,1,27
2058,Stu_19,correct,KC5,0,0,1,27
2059,Stu_19,correct,KC3,0,0,1,27
2060,Stu_19,correct,KC18,0,0,1,27
2061,Stu_19,correct,KC18,0,0,1,26
2062,Stu_19,incorrect,KC18,0,0,1,26
2063,Stu_19,correct,KC20,0,0,1,26
2064,Stu_19,correct,KC3,0,0,1,26
2065,Stu_19,incorrect,KC18,0,0,1,26
2066,Stu_19,correct,KC15,0,0,1,26
2067,Stu_19,incorrect,KC19,0,0,1,26
2068,Stu_19,correct,,0,0,1,26
2069,Stu_19,unknown,KC9,0,0,1,26
2070,Stu_19,incorrect,KC15,0,0,1,26
2071,Stu_19,correct,KC6,0,0,1,26
2072,Stu_19,correct,,0,0,1,26
2073,Stu_19,correct,KC11,0,0,1,26
2074,Stu_19,correct,KC11,0,0,1,26
2075,Stu_19,unknown,KC5,0,0,1,26
2076,Stu_19,correct,KC17,0,0,1,26
2077,Stu_19,correct,KC17,0,0,1,26
2078,Stu_19,correct,KC20,0,0,1,26
2079,Stu_19,correct,,0,0,1,26
2080,Stu_19,unknown,KC5,0,0,1,25
2081,Stu_19,unknown,KC5,0,0,1,25
2082,Stu_19,incorrect,KC8,0,0,1,25
2083,Stu_19,incorrect,KC14,0,0,1,25
2084,Stu_19,correct,KC18,0,0,1,25
2085,Stu_19,incorrect,KC8,0,0,1,25
2086,Stu_19,unknown,KC9,0,0,1,25
2087,Stu_19,correct,KC3,0,0,1,25
2088,Stu_19,correct,KC20,0,0,1,25
2089,Stu_19,unknown,KC9,0,0,1,25
2090,Stu_19,correct,KC11,0,0,1,25
2091,Stu_19,incorrect,KC9,0,0,1,25
2092,Stu_19,unknown,KC4,0,0,1,25
2093,Stu_19,correct,,0,0,1,25
2094,Stu_19,correct,KC11,0,0,1,25
2095,Stu_19,correct,,0,0,1,25
2096,Stu_19,correct,KC7,0,0,1,25
2097,Stu_19,correct,KC2,0,0,1,25
2098,Stu_19,incorrect,KC14,0,0,1,25
2099,Stu_19,correct,KC16,0,0,1,25
2100,Stu_19,correct,KC20,0,0,1,25
2101,Stu_19,correct,KC16,0,0,1,25
2102,Stu_19,unknown,KC9,0,0,1,25
2103,Stu_19,correct,KC15,0,0,1,25
2104,Stu_19,correct,KC3,0,0,1,24
2105,Stu_19,incorrect,KC13,0,0,1,24
2106,Stu_19,correct,KC20,0,0,1,24
2107,Stu_19,correct,KC2,0,0,1,24
2108,Stu_19,unknown,KC9,0,0,1,24
2109,Stu_19,correct,,0,0,1,24
2110,Stu_19,correct,,0,0,1,24
2111,Stu_19,unknown,KC9,0,0,1,24
2112,Stu_19,hint,KC11,0,0,1,24
2113,Stu_19,unknown,KC5,0,0,1,24
2114,Stu_19,unknown,KC5,0,0,1,24
2115,Stu_19,unknown,,0,0,1,24
2116,Stu_19,correct,,0,0,1,24
2117,Stu_19,correct,KC6,0,0,1,24
2118,Stu_19,incorrect,KC20,0,0,1,24
2119,Stu_19,correct,,0,0,1,24
2120,Stu_19,incorrect,KC18,0,0,1,24
2121,Stu_19,unknown,KC8,0,0,1,24
2122,Stu_19,unknown,KC9,0,0,1,24
2123,Stu_19,correct,,0,0,1,24
2124,Stu_19,unknown,KC9,0,0,1,24
2125,Stu_19,correct,KC16,0,0,1,24
2126,Stu_19,hint,KC10,0,0,1,24
2127,Stu_19,correct,,0,0,1,24
2128,Stu_19,correct,KC8,0,0,1,24
2129,Stu_19,correct,KC6,0,0,1,24
2130,Stu_19,correct,KC5,0,0,1,23
2131,Stu_19,correct,,0,0,1,23
2132,Stu_19,correct,KC15,0,0,1,23
2133,Stu_19,unknown,KC8,0,0,1,23
2134,Stu_19,correct,KC9,0,0,1,23
2135,Stu_19,correct,KC15,0,0,1,23
2136,Stu_19,unknown,KC5,0,0,1,23
2137,Stu_19,unknown,KC9,0,0,1,23
2138,Stu_19,incorrect,KC2,0,0,1,23
2139,Stu_19,hint,KC20,0,0,1,23
2140,Stu_19,correct,KC11,0,0,1,23
2141,Stu_19,correct,KC10,0,0,1,23
2142,Stu_19,correct,KC3,0,0,1,23
2143,Stu_19,incorrect,KC19,0,0,1,23
2144,Stu_19,correct,,0,0,1,23
2145,Stu_19,correct,,0,0,1,23
2146,Stu_19,correct,KC2,0,0,1,23
2147,Stu_19,correct,KC17,0,0,1,23
2148,Stu_19,correct,KC2,0,0,1,23
2149,Stu_19,correct,KC14,0,0,1,22
2150,Stu_19,correct,,0,0,1,22
2151,Stu_19,correct,,0,0,1,22
2152,Stu_19,correct,KC2,0,0,1,22
2153,Stu_19,unknown,KC9,0,0,1,22
2154,Stu_19,correct,KC3,0,0,1,22
2155,Stu_19,correct,,0,0,1,22
2156,Stu_19,correct,KC16,0,0,1,22
2157,Stu_19,unknown,KC5,0,0,1,22
2158,Stu_19,correct,KC16,0,0,1,22
2159,Stu_19,correct,,0,0,1,22
2160,Stu_19,unknown,KC9,0,0,1,22
2161,Stu_19,incorrect,KC16,0,0,1,22
2162,Stu_19,correct,,0,0,1,22
2163,Stu_19,correct,KC9,0,0,1,22
2164,Stu_19,correct,,0,0,1,22
2165,Stu_19,correct,KC11,0,0,1,22
2166,Stu_19,unknown,KC4,0,0,1,22
2167,Stu_19,correct,,0,0,1,22
2168,Stu_19,correct,,0,0,1,22
2169,Stu_19,incorrect,KC4,0,0,1,22
2170,Stu_19,unknown,KC5,0,0,1,22
2171,Stu_19,correct,KC6,0,0,1,22
2172,Stu_19,unknown,KC5,0,0,1,22
2173,Stu_19,unknown,KC4,0,0,1,22
